Ordem,Seleção SOE ,Seleção SPR/SRE ,PrioridadeANA,FID,Ano/RHNR,Situação,GestorPCD,CODIGO,NOME,OBJ1,OBJ2,OBJ3,OBJ4,OBJ5,OBJ6,SOMA,NTRECHOSAT,UR,Latitude,Longitude,AreaDrenag,Escala,Registrador de nível,Descarga líquida,Sedimentos,Qualidade da água,Telemétrica,Descricao,Observações Adicionais
1,,,,,2020,,,8250002,CALÇOENE,,,,,,,,,SUREG-BE,,,,,,,,,,,ENTROU NA RHNR 2020
124,,,,516,,,,24050000,ALTO ARAGUAIA,0,1,0,0,0,0,1,1,SUREG-GO,-17.301100000000002,-53.217199999999998,2080,1,0,0,0,0,0, 
125,,,,385,,,,24500000,TESOURO,0,1,0,0,0,0,1,1,SUREG-GO,-16.0778,-53.547499999999999,5280,1,0,1,0,1,1,TELEMÉTRICA - VAISALA_GOES
126,,Sim,Sim,737,2018,Operando,Sim,24700000,BARRA DO GARÇAS,0,1,0,1,1,0,3,2,SUREG-GO,-15.891400000000001,-52.227800000000002,36800,1,0,1,1,1,1,TELEMÉTRICA - VAISALA_GOES
127,,,,520,2018,Operando,Sim,24800000,PERES,0,0,1,0,1,0,2,1,SUREG-GO,-15.889699999999999,-51.852800000000002,12000,1,0,1,1,1,0, 
128,,Sim,Sim,85,2018,Operando,Sim,24850000,ARAGUAIANA,0,0,0,1,0,0,1,1,SUREG-GO,-15.738099999999999,-51.828099999999999,50100,1,0,1,1,1,0, 
129,,,,6,2018,Operando,Sim,24950000,MONTES CLAROS DE GOIÁS,0,0,1,0,1,0,2,1,SUREG-GO,-15.9397,-51.357500000000002,10100,1,0,1,0,1,0, 
130,,,,633,2017,Operando,Sim,25090000,FAZENDA PACIÊNCIA,0,1,0,0,0,0,1,1,SUREG-GO,-15.9147,-50.127800000000001,103,1,0,1,0,1,1,TELEMÉTRICA - VAISALA_GOES
131,,,,728,2017,Operando,Sim,25100000,BALNEÁRIO CACHOEIRA GRANDE,0,1,0,0,0,0,1,1,SUREG-GO,-15.9222,-50.171700000000001,229,1,0,1,0,1,0, 
132,,,,561,2018,Operando,Sim,25130000,TRAVESSÃO,0,1,0,0,0,0,1,1,SUREG-GO,-15.5358,-50.704700000000003,5310,1,0,1,0,1,1,TELEMÉTRICA - VAISALA_GOES
133,,Sim,Sim,801,2018,Operando,Sim,25200000,ARUANÃ,0,1,0,0,0,0,1,1,SUREG-GO,-14.912800000000001,-51.081400000000002,76300,1,1,1,1,1,1,TELEMÉTRICA - VAISALA_GOES
134,,,,179,2018,Operando,Sim,25700000,BANDEIRANTES,0,1,1,1,0,0,3,2,SUREG-GO,-13.6897,-50.799999999999997,92300,1,0,1,0,1,1,TELEMÉTRICA - VAISALA_GOES,Substituiu 25950000 LUIZ ALVES na RHNR 2018
135,,Sim,Sim,70,,,,25950000,LUIZ ALVES,1,1,0,1,1,0,4,4,SUREG-GO,-13.2097,-50.585000000000001,117000,1,0,1,1,1,1,TELEMÉTRICA - VAISALA_GOES,Foi substituída por 25700000 BANDEIRANTES na RHNR 2018
136,,,,532,2020,,,26100000,XAVANTINA,0,1,0,0,0,0,1,1,SUREG-GO,-14.672499999999999,-52.354999999999997,25300,1,0,1,1,1,1,TELEMÉTRICA - VAISALA_GOES
137,,,,517,2020,,,26150000,RIO PINDAIBA,0,0,1,0,0,0,1,1,SUREG-GO,-14.5997,-51.719700000000003,9390,1,0,1,0,1,0, 
138,,,,646,,,,26300000,SANTO ANTÔNIO DO LEVERGER,0,0,1,1,1,0,3,2,SUREG-GO,-12.2919,-50.9636,59300,1,0,1,1,1,0, 
139,,Sim,Sim,795,,,,26350000,SÃO FÉLIX DO ARAGUAIA,0,1,0,1,0,0,2,1,SUREG-GO,-11.6181,-50.662500000000001,194000,1,0,1,1,1,1,TELEMÉTRICA - VAISALA_GOES
140,Sim,Sim,Sim,755,2020,Operando,,26710000,BARREIRA DO PEQUI,0,0,1,0,0,1,2,1,SUREG-GO,-12.098599999999999,-49.948099999999997,8150,1,0,1,0,1,1,TELEMÉTRICA - VAISALA_GOES
141,,Sim,Sim,846,2020,,,26711000,FAZENDA COBRAPE,0,0,1,0,0,1,2,1,SUREG-GO,-11.464399999999999,-50.007800000000003,10500,1,0,1,0,1,1,TELEMÉTRICA - VAISALA_GOES
142,,Sim,Sim,765,,,,26713000,FAZENDA DOIS RIOS,0,0,1,1,0,1,3,2,SUREG-GO,-10.801399999999999,-49.953899999999997,13500,1,0,1,0,1,1, 
143,,,,724,2020,,,26730000,PROJETO RIO FORMOSO,0,1,0,0,0,0,1,1,SUREG-GO,-11.8392,-49.771099999999997,9040,1,0,1,0,1,1,TELEMÉTRICA - VAISALA_GOES
144,Sim,Sim,Sim,321,,,,26800000,BARREIRA DA CRUZ,0,1,1,1,1,0,4,2,SUREG-GO,-10.5647,-49.934199999999997,35800,1,0,1,1,1,1,TELEMÉTRICA - VAISALA_GOES
145,,,,849,,,,27110000,RIO DO COCO,0,1,1,0,1,0,3,2,SUREG-GO,-9.5002999999999993,-49.9831,6370,1,0,1,1,1,1,TELEMÉTRICA - VAISALA_GOES
146,,,,521,,,,27320000,ARAGUACEMA (CHACARA ARAGUAIA),0,0,0,0,1,0,1,1,SUREG-GO,-8.8033000000000001,-49.555,319000,1,0,0,0,0,1,TELEMÉTRICA - VAISALA_GOES
147,,,,220,,,,27500000,CONCEIÇÃO DO ARAGUAIA,0,1,0,0,0,0,1,1,SUREG-GO,-8.2693999999999992,-49.259399999999999,332000,1,1,1,1,1,1,TELEMÉTRICA - VAISALA_GOES
148,,,,719,,,,28200000,PONTE RIO LONTRA,0,1,0,0,0,0,1,1,SUREG-GO,-7.2074999999999996,-48.2958,1330,1,0,0,0,0,1,TELEMÉTRICA - VAISALA_GOES
149,,,,332,,,,28240000,PIRAQUÊ,0,0,0,0,1,0,1,1,SUREG-GO,-6.6717000000000004,-48.469700000000003,3470,1,0,1,1,1,0, 
150,,,,776,,,,28300000,XAMBIOÁ,0,1,0,0,0,0,1,1,SUREG-GO,-6.4097,-48.542200000000001,377000,1,0,1,1,1,1,TELEMÉTRICA - VAISALA_GOES
151,,,,75,,,,28850000,ARAGUATINS,0,1,1,1,1,0,4,4,SUREG-GO,-5.6513999999999998,-48.1325,388000,1,0,1,1,1,1,TELEMÉTRICA - VAISALA_GOES
152,,Sim,Sim,180,2017,Operando,Sim,29050000,MARABÁ,0,1,0,1,1,0,3,3,SUREG-BE,-5.3385999999999996,-49.124400000000001,703000,1,0,1,1,1,1,TELEMÉTRICA - VAISALA_GOES
153,,Sim,Sim,410,2017,Operando,Sim,29070100,PARAUAPEBAS,0,1,0,0,1,0,2,2,SUREG-BE,-6.0914000000000001,-49.904400000000003,6850,1,0,1,0,1,1,TELEMÉTRICA - VAISALA_GOES
154,,,,67,2017,Operando,Sim,29100000,FAZENDA ALEGRIA,0,1,1,0,1,0,3,2,SUREG-BE,-5.4866999999999999,-49.221400000000003,37500,1,0,1,1,1,1,TELEMÉTRICA - VAISALA_GOES
155,,,,601,,,,29700000,TUCURUÍ,0,1,0,1,0,1,3,2,SUREG-BE,-3.7578,-49.653300000000002,764000,1,0,1,1,1,0, 
156,,,,84,,,,29750000,NAZARÉ DOS PATOS,0,0,1,1,0,0,2,2,SUREG-BE,-3.4466999999999999,-49.6053,766000,1,0,0,0,0,0, 
157,,,,809,2019,Operando,,30050000,ESTIRÃO DO CRICOU,0,0,1,1,0,0,2,2,SUREG-BE,3.7216999999999998,-51.930799999999998,22200,0,0,1,1,1,1,TELEMÉTRICA - VAISALA_GOES
158,,,,559,2018,Operando,Sim,30080000,CAPIVARA,0,1,1,0,0,0,2,2,SUREG-BE,0.98609999999999998,-51.706400000000002,10600,1,0,1,1,1,1,TELEMÉTRICA - VAISALA_GOES
159,,,,286,2017,Operando,Sim,30300000,SERRA DO NAVIO,0,1,0,0,0,0,1,1,SUREG-BE,0.90059999999999996,-52.009999999999998,10800,1,0,1,1,1,1,TELEMÉTRICA - VAISALA_GOES
160,,Sim,Sim,405,2017,Operando,Sim,31645000,CAPTAÇÃO D'ÁGUA DA COSANPA,0,1,1,1,1,0,4,2,SUREG-BE,-1.4550000000000001,-48.401699999999998,49400,1,0,0,0,0,1,TELEMÉTRICA - VAISALA_GOES
161,,,,226,2017,Operando,Sim,31680000,FAZENDA MARINGA,0,0,1,0,0,0,1,1,SUREG-BE,-3.1372,-48.084699999999998,25900,1,0,1,0,1,0, 
162,,,,699,2017,Operando,Sim,31700000,BADAJÓS,0,0,1,1,0,0,2,2,SUREG-BE,-2.5127999999999999,-47.768099999999997,32200,1,0,1,1,1,1,TELEMÉTRICA - VAISALA_SCD_SIVAM
163,,,,50,2018,Operando,Sim,32550000,CAFEZAL,0,0,1,0,0,0,1,1,SUREG-BE,-2.7717000000000001,-46.802799999999998,4690,1,0,1,0,1,0, 
164,,,,580,2017,Operando,Sim,32620000,ALTO BONITO,0,0,1,0,1,0,2,2,SUREG-BE,-1.8006,-46.316099999999999,32900,1,0,1,1,1,1,TELEMÉTRICA - VAISALA_GOES
165,,,,111,,,,33070000,FAZENDA VARIG,0,0,1,0,0,0,1,1,RETE,-4.2008000000000001,-46.487200000000001,10400,1,0,1,0,1,0, 
166,,,,235,,,,33080000,ALTO ALEGRE,0,0,1,1,1,0,3,3,RETE,-3.6646999999999998,-45.841700000000003,23400,1,0,1,0,1,0, 
167,,,,328,,,,33170000,ESPERANTINA,0,0,1,0,0,0,1,1,RETE,-4.0331000000000001,-45.7789,5930,1,0,1,0,1,0, 
168,,,,314,,,,33190000,PINDARÉ-MIRIM,0,0,1,1,0,0,2,2,RETE,-3.6600000000000001,-45.466900000000003,35400,1,0,1,1,1,1,TELEMÉTRICA - VAISALA_GOES
169,,,,48,,,,33215000,RIO CORDA II,0,0,0,0,1,0,1,1,RETE,-5.7350000000000003,-45.318300000000001,3000,1,0,1,0,1,0, 
170,,,,696,2019,Operando,,33250000,BARRA DO CORDA,0,0,0,1,0,0,1,1,RETE,-5.5006000000000004,-45.243600000000001,13200,1,0,1,1,1,1,TELEMÉTRICA - VAISALA_SCD_INPE
171,,,,371,,,,33260000,SANTA VITÓRIA,0,0,1,0,1,0,2,2,RETE,-5.1018999999999997,-44.961399999999998,15400,1,0,1,0,1,1,TELEMÉTRICA - VAISALA_GOES
172,,,,9,,,,33273000,JOSELÂNDIA,0,1,1,0,1,0,3,1,RETE,-4.9253,-44.618099999999998,5900,1,0,1,0,1,1,TELEMÉTRICA - VAISALA_GOES
173,,,,123,2020,,,33281000,PEDREIRAS II,0,1,0,0,0,0,1,1,RETE,-4.5702999999999996,-44.605600000000003,24000,1,0,1,1,1,1,TELEMÉTRICA - VAISALA_GOES
174,,,,223,2019,Operando,,33286000,SÃO LUIZ GONZAGA,0,0,0,1,0,0,1,1,RETE,-4.3700000000000001,-44.675800000000002,25200,1,0,1,0,1,0, 
175,,,,745,2017,Operando,Sim,33290000,BACABAL,0,1,1,1,1,0,4,2,RETE,-4.2194000000000003,-44.765300000000003,25500,1,0,1,0,1,1,TELEMÉTRICA - VAISALA_GOES
176,,,,309,2020,,,33321000,GRAJAU II,0,1,1,0,0,0,2,1,RETE,-5.8178000000000001,-46.1447,4510,1,0,1,0,1,1,TELEMÉTRICA - VAISALA_GOES
177,,,,626,,,,33330000,FORTALEZA,0,0,1,0,0,0,1,1,RETE,-5.5944000000000003,-46.240299999999998,3590,1,0,1,0,1,0, 
178,,,,579,2020,,,33333000,ITAIPAVA DO GRAJAÚ,0,0,0,0,1,0,1,1,RETE,-5.1447000000000003,-45.795299999999997,11400,1,0,1,1,1,0, 
179,,,,523,,,,33365000,FAZENDA SABESA,0,0,0,0,1,0,1,1,RETE,-4.5372000000000003,-45.328099999999999,17200,1,0,1,0,1,0, 
180,,,,695,2020,,,33380000,ARATOÍ GRANDE,0,1,0,0,0,0,1,1,RETE,-3.7722000000000002,-45.2181,20300,1,0,1,1,1,1,TELEMÉTRICA - VAISALA_GOES
181,,,,4,,,,33460000,PORTO DO LOPES,0,0,1,0,0,0,1,1,RETE,-6.0072000000000001,-44.340000000000003,6890,1,0,1,0,1,0, 
182,,,,10,2019,Operando,,33480000,COLINAS,0,0,0,1,0,0,1,1,RETE,-6.0208000000000004,-44.248600000000003,15000,1,0,1,1,1,0, 
183,,,,339,2019,Operando,,33530000,MONTEVIDÉU,0,0,1,0,0,0,1,1,RETE,-5.3372000000000002,-43.884399999999999,27300,1,0,1,0,1,0, 
184,,,,598,2018,Operando,Sim,33550000,CAXIAS,0,1,1,0,1,0,3,3,RETE,-4.8650000000000002,-43.3675,32700,1,1,1,1,1,1,TELEMÉTRICA - VAISALA_GOES
185,,,,501,2017,Operando,Sim,33590000,CODÓ,0,1,1,0,1,0,3,2,RETE,-4.4583000000000004,-43.875,37200,1,0,1,0,1,1,TELEMÉTRICA - VAISALA_GOES
186,,,,780,2020,,,33620000,FAZENDA SOBRAL,0,0,1,0,0,0,1,1,RETE,-4.4653,-43.933300000000003,5560,1,0,1,0,1,0, 
187,,,,541,2019,Operando,,33630000,COROATÁ,0,0,1,1,1,0,3,3,RETE,-4.1257999999999999,-44.1297,43800,1,0,1,0,1,0, 
188,,,,114,,,,33661000,PIRITORÓ II,0,1,1,0,0,0,2,1,RETE,-3.7063999999999999,-44.287199999999999,3060,1,0,1,0,1,1,TELEMÉTRICA - VAISALA_GOES
189,,,,205,2019,Operando,,33680000,CANTANHEDE,0,0,1,1,1,0,3,3,RETE,-3.6278000000000001,-44.379199999999997,49900,1,0,1,1,1,0, 
190,,,,694,2017,Operando,Sim,33730000,MUNIM,0,0,1,0,0,0,1,1,RETE,-3.5775000000000001,-43.702800000000003,4210,1,0,1,0,1,1,TELEMÉTRICA - OTT_GOES
191,,,,596,2020,,,33760000,SÃO BENEDITO,0,1,0,0,0,0,1,1,RETE,-3.3347000000000002,-43.524999999999999,3990,1,0,1,0,1,1,TELEMÉTRICA - VAISALA_GOES
192,,,,621,,,,33770000,IGUARÁ,0,1,1,0,0,0,2,2,RETE,-3.5535999999999999,-43.873600000000003,2630,1,0,1,0,1,1,TELEMÉTRICA - VAISALA_GOES
193,,,,746,2020,,,33780000,NINA RODRIGUES,0,0,0,0,1,0,1,1,RETE,-3.4594,-43.898899999999998,12600,1,0,1,1,1,0, 
194,,,,667,,,,34030000,MEDONHO,0,0,0,0,1,0,1,1,RETE,-9.0083000000000002,-46.005800000000001,2680,1,0,1,0,1,0, 
195,,,,325,2019,Operando,,34060000,RIBEIRO GONÇALVES,0,0,0,0,1,0,1,1,RETE,-7.5667,-45.254399999999997,31300,1,1,1,1,1,1, 
196,,,,485,,,,34070000,SÍTIO DO VELHO,0,1,1,0,0,0,2,2,RETE,-7.3807999999999998,-44.826700000000002,35300,1,0,1,0,1,1,TELEMÉTRICA - OTT_GOES
197,,,,838,2019,Operando,,34090000,FAZENDA BANDEIRA,0,1,1,0,0,0,2,2,RETE,-7.3907999999999996,-44.614199999999997,15600,1,0,1,1,1,1,TELEMÉTRICA - OTT_GOES
198,,,,778,,,,34130000,BALSAS,0,0,1,0,0,0,1,1,RETE,-7.5343999999999998,-46.035800000000002,9040,1,0,1,0,1,0, 
199,,,,158,2019,Operando,,34170000,SÃO FÉLIX DE BALSAS,0,0,1,0,0,0,1,1,RETE,-7.0819000000000001,-44.813899999999997,24700,1,1,1,1,1,1,TELEMÉTRICA - VAISALA_GOES
200,,,,263,,,,34243500,PASSAGEM DAS PEDRAS,0,0,1,0,0,0,1,1,RETE,-9.9069000000000003,-44.494999999999997,7200,1,0,1,0,1,0, 
201,,,,748,,,,34251000,CRISTINO CASTRO II,0,1,1,0,1,0,3,3,RETE,-8.7925000000000004,-44.205800000000004,31000,1,0,1,1,1,1,TELEMÉTRICA - VAISALA_GOES
202,,,,140,2017,Operando,Sim,34270000,BARRA DO LANCE,0,1,1,1,0,0,3,2,RETE,-7.2474999999999996,-43.643300000000004,47000,1,1,1,1,1,1,TELEMÉTRICA - OTT_GOES
203,,,,295,2017,Operando,Sim,34311000,BARÃO DE GRAJAÚ,0,1,1,0,0,0,2,3,RETE,-6.7614000000000001,-43.027799999999999,140000,1,0,1,1,1,1,TELEMÉTRICA - OTT_GOES
204,,,,2,2018,Operando,Sim,34340000,PONTE DA ITAUEIRA,0,0,1,1,1,0,3,3,RETE,-6.8139000000000003,-42.966700000000003,9910,1,0,1,0,1,1,TELEMÉTRICA - VAISALA_GOES
205,,,,702,,,,34465000,PICOS,0,0,0,0,1,0,1,1,RETE,-7.0728,-41.453600000000002,6390,1,0,1,0,1,0, 
206,,,,807,2020,,,34471000,SANTA CRUZ DO PIAUÍ II,0,1,1,0,1,0,3,2,RETE,-7.1894,-41.770299999999999,17700,1,0,1,0,1,1,TELEMÉTRICA - OTT_GOES
207,,,,821,2019,Operando,,34479000,FAZENDA TALHADA II,0,1,1,0,0,0,2,2,RETE,-6.9861000000000004,-42.088299999999997,0,1,0,1,0,1,1,TELEMÉTRICA - OTT_GOES
208,,,,804,2020,,,34564000,SÃO JOÃO DO PIAUÍ,0,1,0,0,1,0,2,1,RETE,-8.3550000000000004,-42.2453,15600,1,0,1,0,1,1,TELEMÉTRICA - VAISALA_GOES
209,,,,469,,,,34571000,SÃO FRANCISCO DO PIAUÍ,0,0,1,0,1,0,2,2,RETE,-7.2331000000000003,-42.544400000000003,34400,1,0,1,0,1,0, 
210,,,,558,2017,Operando,Sim,34600000,FRANCISCO AYRES,0,1,1,1,1,0,4,2,RETE,-6.6222000000000003,-42.696899999999999,73700,1,0,1,1,1,1,TELEMÉTRICA - OTT_GPRS
211,,,,310,2018,Operando,Sim,34660000,FAZENDA VENEZA,0,1,0,0,0,0,1,1,RETE,-5.5719000000000003,-43.0242,235000,1,0,1,0,1,1,TELEMÉTRICA - OTT_GOES
212,Sim,,Sim,337,2017,Operando,Sim,34690000,TERESINA - CHESF,0,1,1,0,0,0,2,3,RETE,-5.1349999999999998,-42.811100000000003,237000,1,0,1,1,1,1,TELEMÉTRICA - OTT_GPRS
213,,Sim,Sim,359,2018,Operando,Sim,34730000,CROATÁ,0,0,1,0,0,1,2,1,REFO,-4.4156000000000004,-40.910800000000002,1030,1,0,1,0,1,0, 
214,,,,351,2017,Operando,Sim,34742000,BEBEDOURO,1,0,0,0,0,0,1,1,REFO,-5.0586000000000002,-41.156700000000001,11400,1,0,1,0,1,1,TELEMÉTRICA - VAISALA_GOES
215,,Sim,Sim,391,2018,Operando,Sim,34750000,FAZENDA BOA ESPERANÇA,0,1,1,0,1,1,4,3,RETE,-5.2230999999999996,-41.737499999999997,19200,1,1,1,0,1,1,TELEMÉTRICA - OTT_GOES
216,,,,430,,,,34751000,SANTA CRUZ DOS MILAGRES,0,0,1,0,0,0,1,1,RETE,-5.8003,-41.959400000000002,5100,1,0,1,0,1,0, 
217,,,,657,,,,34760000,FAZENDA CARNAÍBA,0,0,1,0,0,0,1,1,RETE,-5.7138999999999998,-42.100000000000001,16300,1,0,1,0,1,0, 
218,Sim,Sim,Sim,785,2017,Operando,Sim,34770000,PRATA DO PIAUÍ,0,1,0,1,1,0,3,2,RETE,-5.6664000000000003,-42.2136,43400,1,0,1,1,1,1,TELEMÉTRICA - VAISALA_GOES
219,,Sim,Sim,660,2017,Operando,Sim,34789000,FAZENDA CANTINHO II,0,1,1,1,1,1,5,4,RETE,-5.2024999999999997,-42.6967,51400,1,0,1,1,1,1,TELEMÉTRICA - VAISALA_GOES
220,,,,322,2018,Operando,Sim,34820000,COELHO NETO,0,1,0,1,0,0,2,1,RETE,-4.2881,-42.985599999999998,294000,1,0,1,0,1,1,TELEMÉTRICA - VAISALA_GOES
221,,,,665,2017,Operando,Sim,34879500,LUZILÂNDIA,0,1,1,1,1,0,4,4,RETE,-3.4539,-42.369999999999997,298000,1,0,1,1,1,1,TELEMÉTRICA - OTT_GOES
222,,,,429,2018,Operando,Sim,34930000,FAZENDA ALEGRIA,0,0,0,0,1,0,1,1,RETE,-4.4097,-42.181399999999996,4910,1,0,1,0,1,1,TELEMÉTRICA - VAISALA_GOES
223,,Sim,Sim,729,2018,Operando,Sim,34940000,ESPERANTINA,0,0,0,0,1,0,1,1,RETE,-3.9028,-42.229700000000001,11200,1,0,1,0,1,0, 
224,,Sim,Sim,599,2018,Operando,Sim,34976000,PIRACURUCA,0,0,1,0,0,1,2,1,RETE,-3.9371999999999998,-41.716900000000003,5190,1,0,1,0,1,1,TELEMÉTRICA - VAISALA_GOES
225,,Sim,Sim,497,2018,Operando,Sim,34979000,SANGRADOURO,0,0,1,0,0,1,2,1,REFO,-4.0393999999999997,-41.267499999999998,1020,1,0,1,0,1,0,TELEMÉTRICA - CotaOnline
226,,Sim,Sim,139,2018,Operando,Sim,34980000,TINGUIS,0,1,1,0,0,0,2,2,RETE,-3.7239,-41.974200000000003,21800,1,0,1,1,1,1,TELEMÉTRICA - OTT_GOES
227,,Sim,Sim,172,2018,Operando,Sim,35050000,CHAVAL RETIRO,1,0,0,0,0,0,1,1,REFO,-3.0785999999999998,-41.255000000000003,1000,1,0,1,0,1,0, 
228,,,,,2020,,,35125000,MORAÚJO,,,,,,,,,REFO,,,,,,,,,,,ENTROU NA RHNR 2020
229,,,,361,2019,Operando,,35235000,VÁRZEA DO GROSSO,0,1,0,0,1,0,2,2,REFO,-4.1441999999999997,-40.43,3640,1,0,1,0,1,0, 
230,,,,685,2019,Operando,,35255000,SIARÃO,0,0,1,0,1,0,2,2,REFO,-3.9039000000000001,-40.405299999999997,6880,1,0,1,0,1,0, 
231,,,,533,2018,Operando,Sim,35260000,GROAIRAS,0,1,1,0,1,0,3,2,REFO,-3.9091999999999998,-40.3797,2800,1,0,1,0,1,0, 
232,,,,181,2017,Operando ,Sim,35275000,SOBRAL,0,0,0,1,0,0,1,1,REFO,-3.6882999999999999,-40.338900000000002,11300,1,0,1,1,1,0, 
233,,,,169,2018,Operando,Sim,35283000,SANTANA DO ACARAÚ,0,0,0,1,0,0,1,1,REFO,-3.4552999999999998,-40.212800000000001,13000,1,0,1,0,1,0, 
234,,,,312,2017,Operando ,Sim,35570000,SÃO LUÍS DO CURU,0,0,1,0,1,0,2,2,REFO,-3.4075000000000002,-39.084699999999998,7330,1,0,1,0,1,0, 
235,,,,241,2019,Operando,,36045000,MALHADA,0,0,1,0,0,0,1,1,REFO,-6.6460999999999997,-39.9617,3460,1,0,1,0,1,0, 
236,,,,799,2019,Operando,,36070000,SÍTIO PATOS,0,0,1,0,0,0,1,1,REFO,-6.5206,-39.638599999999997,13700,1,0,1,0,1,0, 
237,,,,7,2019,Operando,,36125000,SÍTIO POÇO DANTAS,0,0,1,0,0,0,1,1,REFO,-6.5578000000000003,-39.508600000000001,3530,1,0,1,0,1,0, 
238,,,,805,2018,Operando,Sim,36130000,CARIÚS,0,0,1,0,0,0,1,1,REFO,-6.5343999999999998,-39.499699999999997,6000,1,0,1,0,1,0, 
239,,,,644,2017,Operando ,Sim,36160000,IGUATU,0,0,1,0,0,0,1,1,REFO,-6.3743999999999996,-39.293300000000002,20700,1,0,1,1,1,1,TELEMÉTRICA - VAISALA_GPRS
240,,,,439,2019,Operando,,36210000,SÍTIO LAPINHA,0,0,0,0,1,0,1,1,REFO,-7.2222,-39.143900000000002,1260,1,0,1,0,1,0, 
241,,,,113,,,,36220000,JATI,0,0,0,1,0,0,1,1,REFO,-7.6858000000000004,-39.008600000000001,1570,1,0,1,0,1,0, 
242,,,,651,2018,Operando,Sim,36260000,SÍTIO SANTA CRUZ,0,0,0,0,1,0,1,1,REFO,-7.0141999999999998,-38.958100000000002,6940,1,0,1,0,1,0,TELEMÉTRICA - VAISALA_GPRS
243,,,,208,2017,Operando ,Sim,36270000,LAVRAS DA MANGABEIRA,0,0,0,0,1,0,1,1,REFO,-6.75,-38.966700000000003,8840,1,0,1,1,1,0, 
244,,,,555,2017,Operando ,Sim,36290000,ICÓ,0,0,1,0,1,0,2,1,REFO,-6.4066999999999998,-38.867199999999997,12400,1,0,1,1,1,1,TELEMÉTRICA - VAISALA_GPRS
245,,,,560,2017,Operando ,Sim,36320000,JAGUARIBE,0,1,0,0,0,0,1,1,REFO,-5.8997000000000002,-38.633099999999999,39600,1,0,1,1,1,1,TELEMÉTRICA - VAISALA_GPRS
246,,,,88,,,,36386000,ALTO SANTO,0,0,1,0,0,0,1,1,REFO,-5.4919000000000002,-38.273899999999998,2150,1,0,1,0,1,0, 
247,,,,,2020,Operando ,,36390000,PEIXE GORDO,,,,,,,,,REFO,,,,,,,,,,,ENTROU NA RHNR 2020
248,,,,82,2019,Operando,,36470000,SENADOR POMPEU,0,0,0,0,1,0,1,1,REFO,-5.5957999999999997,-39.381100000000004,4530,1,0,1,0,1,0, 
249,,,,458,2019,Operando,,36520000,QUIXERAMOBIM,0,0,1,0,0,0,1,1,REFO,-5.2013999999999996,-39.292200000000001,7050,1,0,1,0,1,0, 
250,,,,,2020,Operando ,,36580000,MORADA NOVA II,,,,,,,,,REFO,,,,,,,,,,,ENTROU NA RHNR 2020
251,,,,144,2018,Operando,Sim,36615000,QUIXERÉ,0,0,1,0,0,0,1,1,REFO,-5.0838999999999999,-37.9983,48900,1,0,1,0,1,1,TELEMÉTRICA - VAISALA_GPRS
252,,,,462,2017,Operando ,Sim,36628000,PASSAGEM RUSSAS,0,0,1,1,1,0,3,4,REFO,-4.9344000000000001,-37.887799999999999,71000,1,0,1,0,1,0, 
253,,,,714,,,,37030000,PAU DOS FERROS,0,1,0,0,1,0,2,1,SUREG-RE,-6.1113999999999997,-38.200800000000001,2200,1,0,1,1,1,1,TELEMÉTRICA - VAISALA_GPRS
254,,,,264,,,,37080000,PEDRA DE ABELHAS,0,1,0,0,0,0,1,1,SUREG-RE,-5.5933000000000002,-37.684199999999997,5930,1,0,1,1,1,1,TELEMÉTRICA - VAISALA_GPRS
255,,,,602,,,,37084000,GOVERNADOR DIX-SEPT ROSADO,0,1,0,1,1,0,3,2,SUREG-RE,-5.4500000000000002,-37.515000000000001,7690,1,0,1,0,1,1,TELEMÉTRICA - VAISALA_GOES
256,,,,37,,,,37090000,MOSSORÓ,0,0,1,1,0,0,2,2,SUREG-RE,-5.2194000000000003,-37.362200000000001,9830,1,0,1,0,1,1,TELEMÉTRICA - CotaOnline
257,,,,454,,,,37185000,UPANEMA,0,1,0,0,0,0,1,1,SUREG-RE,-5.6436000000000002,-37.255299999999998,1590,1,0,1,0,1,0, 
258,,,,366,,,,37190000,FAZENDA ANGICOS,0,1,0,0,0,0,1,1,SUREG-RE,-5.2885999999999997,-37.288899999999998,3050,1,0,1,1,1,1,"TELEMÉTRICA - VAISALA_GPRSTELEMÉTRICA - CotaOnline"
259,,,,93,,,,37260000,ANTENOR NAVARRO,0,0,0,0,1,0,1,1,SUREG-RE,-6.7352999999999996,-38.448099999999997,1450,1,0,1,0,1,0, 
260,Sim,,Sim,845,,,,37290000,APARECIDA,0,1,0,0,1,0,2,1,SUREG-RE,-6.7853000000000003,-38.0869,3420,1,0,1,1,1,1,"TELEMÉTRICA - VAISALA_GPRSTELEMÉTRICA - CotaOnline"
261,,,,567,2019,Operando,,37320000,POMBINHO,0,0,0,1,0,0,1,1,SUREG-RE,-7.4363999999999999,-38.318899999999999,1920,1,0,1,0,1,0, 
262,,,,701,2019,Operando,,37340000,PIANCÓ,0,0,1,1,0,1,3,2,SUREG-RE,-7.2043999999999997,-37.928100000000001,4560,1,0,1,0,1,0, 
263,,,,700,,,,37369055,CANAL DA REDENÇÃO,0,1,0,0,0,0,1,1,SUREG-RE,-7.0218999999999996,-37.9861,1150,1,0,1,0,0,1,TELEMÉTRICA - VAISALA_GOES
