RegistroID,Importado,Temporario,Removido,ImportadoRepetido,BaciaCodigo,SubBaciaCodigo,Codigo,Nome,Jurisdicao,DataIns,DataAlt,RespAlt
95,0,0,0,0,1,14,14260330,FURO MARACA,2,,10/07/2020,6
96,0,0,0,0,1,14,14261120,RIO OCONEI,2,,10/07/2020,6
97,0,0,0,0,1,14,14261200,RIO ÉRICO,2,,10/07/2020,6
98,0,0,0,0,1,14,14261210,IGARAPÉ AÇAÍ,2,,10/07/2020,6
99,0,0,0,0,1,14,14261500,IGARAPÉ PACA-SIBI,2,,10/07/2020,6
100,0,0,0,0,1,14,14262100,RIO TRAIDA,2,,10/07/2020,6
101,0,0,0,0,1,14,14262720,RIO ACARI,2,,10/07/2020,6
102,0,0,0,0,1,14,14262740,IGARAPÉ FLEXA,2,,10/07/2020,6
103,0,0,0,0,1,14,14262800,IGARAPÉ TIPIQUIRI,2,,10/07/2020,6
104,0,0,0,0,1,14,14262910,RIO CANARUANA,2,,10/07/2020,6
105,0,0,0,0,1,14,14263000,IGARAPÉ TRUARU,2,,10/07/2020,6
106,0,0,0,0,1,14,14263100,IGARAPÉ CHIRIRI,2,,10/07/2020,6
107,0,0,0,0,1,14,14263220,RIO TACUTU ESTE,1,,10/07/2020,6
108,0,0,0,0,1,14,14263300,RIO TIQUIRRE,2,,10/07/2020,6
109,0,0,0,0,1,14,14263400,RIO VAMUCUAU,2,,10/07/2020,6
110,0,0,0,0,1,14,14263420,IGARAPÉ MURUINA,2,,10/07/2020,6
111,0,0,0,0,1,14,14264110,IGARAPÉ ZAMIA,2,,10/07/2020,6
112,0,0,0,0,1,14,14264120,IGARAPÉ INFÂMIA,2,,10/07/2020,6
113,0,0,0,0,1,14,14264210,RIO PANARI,2,,10/07/2020,6
114,0,0,0,0,1,14,14264290,RIO QUINO,2,,10/07/2020,6
115,0,0,0,0,1,14,14264310,IGARAPÉ UAICUE,2,,10/07/2020,6
116,0,0,0,0,1,14,14264320,IGARAPÉ MAIUTZI,2,,10/07/2020,6
117,0,0,0,0,1,14,14264330,IGARAPÉ MARAUAI,2,,10/07/2020,6
118,0,0,0,0,1,14,14265110,IGARAPÉ PACOVAL,2,,10/07/2020,6
119,0,0,0,0,1,14,14265200,RIO AUAI GRANDE,2,,10/07/2020,6
120,0,0,0,0,1,14,14266300,IGARAPÉ BANHO,2,,10/07/2020,6
121,0,0,0,0,1,14,14266800,RIO IRAUE,2,,10/07/2020,6
122,0,0,0,0,1,14,14268450,IGARAPÉ MARARA,2,,10/07/2020,6
123,0,0,0,0,1,14,14268550,IGARAPÉ BOM JARDIM,2,,10/07/2020,6
124,0,0,0,0,1,14,14268700,IGARAPÉ DO NERI,2,,10/07/2020,6
125,0,0,0,0,1,14,14269500,PARANÃ ADAUAU,2,,10/07/2020,6
126,0,0,0,0,1,14,14271000,RIO JAUAPERI,1,,10/07/2020,6
127,0,0,0,0,1,14,14272520,IGARAPÉ CAMELÃO,2,,10/07/2020,6
128,0,0,0,0,1,14,14272700,RIO PAPAGAIO,2,,10/07/2020,6
129,0,0,0,0,1,14,14273100,RIO CAMANAU,2,,10/07/2020,6
130,0,0,0,0,1,14,14275100,RIO APUAU,2,,10/07/2020,6
131,0,0,0,0,1,14,14279000,RIO TARUMÃ-AÇU,2,,10/07/2020,6
132,0,0,0,0,1,15,15200000,RIO MADEIRA,1,,10/07/2020,6
133,0,0,0,0,1,15,15210000,RIO GUAPORÉ,1,,10/07/2020,6
134,0,0,0,0,1,15,15211000,CÓRREGO LAGOINHA,2,,10/07/2020,6
135,0,0,0,0,1,15,15211300,RIO GABRIEL ANTUNES,2,,10/07/2020,6
136,0,0,0,0,1,15,15211500,RIO DAS PEDRAS,2,,10/07/2020,6
137,0,0,0,0,1,15,15212000,RIO ALEGRE,2,,10/07/2020,6
138,0,0,0,0,1,15,15213010,CÓRREGO ATOLEIRO,2,,10/07/2020,6
139,0,0,0,0,1,15,15214010,CÓRREGO PINGUELA,2,,10/07/2020,6
140,0,0,0,0,1,15,15215020,RIBEIRÃO TERESINHA,2,,10/07/2020,6
141,0,0,0,0,1,15,15218230,RIO 17 DE FEVEREIRO,2,,10/07/2020,6
142,0,0,0,0,1,15,15220000,RIO SOTERIO,2,,10/07/2020,6
143,0,0,0,0,1,15,15221100,IGARAPÉ SÃO JOÃO,2,,10/07/2020,6
144,0,0,0,0,1,15,15221120,IGARAPÉ PICOLÉ,2,,10/07/2020,6
145,0,0,0,0,1,15,15223200,IGARAPÉ SÃO SIMÃO,2,,10/07/2020,6
146,0,0,0,0,1,15,15224000,RIO COTIA,2,,10/07/2020,6
147,0,0,0,0,1,15,15224100,RIO MUTUM-PARANA,2,,10/07/2020,6
148,0,0,0,0,1,15,15225500,RIO SÃO LOURENÇO,2,,10/07/2020,6
149,0,0,0,0,1,15,15226100,IGARAPÉ MAPARANA,2,,10/07/2020,6
150,0,0,0,0,1,15,15230200,IGARAPÉ BOM JARDIM,2,,10/07/2020,6
151,0,0,0,0,1,15,15230400,IGARAPÉ SANTA CRUZ,2,,10/07/2020,6
152,0,0,0,0,1,15,15230500,IGARAPÉ NOVA OLINDA,2,,10/07/2020,6
153,0,0,0,0,1,15,15230900,RIO MASSANGANA,2,,10/07/2020,6
154,0,0,0,0,1,15,15230920,IGARAPÉ BARREIRO,2,,10/07/2020,6
155,0,0,0,0,1,15,15231200,IGARAPÉ SÃO MARCOS,2,,10/07/2020,6
156,0,0,0,0,1,15,15231300,IGARAPÉ CAPIM,2,,10/07/2020,6
157,0,0,0,0,1,15,15232250,IGARAPÉ SÃO DOMINGOS,2,,10/07/2020,6
158,0,0,0,0,1,15,15232300,IGARAPÉ GRANDE,2,,10/07/2020,6
159,0,0,0,0,1,15,15233500,IGARAPÉ COLINAS,2,,10/07/2020,6
160,0,0,0,0,1,15,15240060,IGARAPÉ GUARANA,2,,10/07/2020,6
161,0,0,0,0,1,15,15240120,IGARAPÉ CANTINA,2,,10/07/2020,6
162,0,0,0,0,1,15,15240307,RIO ÁVILA,2,,10/07/2020,6
163,0,0,0,0,1,15,15240345,IGARAPÉ DO ENCONTRO,2,,10/07/2020,6
164,0,0,0,0,1,15,15240395,RIO LUIS D'ALINCOURT,2,,10/07/2020,6
165,0,0,0,0,1,15,15240405,CÓRREGO TRÊS DE NOVEMBRO,2,,10/07/2020,6
166,0,0,0,0,1,15,15240410,RIBEIRÃO DO CACAU,2,,10/07/2020,6
167,0,0,0,0,1,15,15240415,CÓRREGO PRIMAVERA,2,,10/07/2020,6
168,0,0,0,0,1,15,15240430,RIO CUMITAI,2,,10/07/2020,6
169,0,0,0,0,1,15,15240435,RIO APITA,2,,10/07/2020,6
170,0,0,0,0,1,15,15240460,IGARAPÉ NAZARÉ,2,,10/07/2020,6
171,0,0,0,0,1,15,15240504,RIO CUME TUQUE,2,,10/07/2020,6
172,0,0,0,0,1,15,15240508,RIO COUTO MAGALHÃES,2,,10/07/2020,6
173,0,0,0,0,1,15,15240546,RIO NOVO,2,,10/07/2020,6
174,0,0,0,0,1,15,15240574,IGARAPÉ ESPERANÇA,2,,10/07/2020,6
175,0,0,0,0,1,15,15240577,IGARAPÉ SÃO PAULO,2,,10/07/2020,6
176,0,0,0,0,1,15,15240598,RIO SÃO JOÃO,2,,10/07/2020,6
177,0,0,0,0,1,15,15240640,IGARAPÉ LIMÃOZINHO,2,,10/07/2020,6
178,0,0,0,0,1,15,15240700,IGARAPÉ URUA,2,,10/07/2020,6
179,0,0,0,0,1,15,15240800,RIO JACUNDÁ,2,,10/07/2020,6
180,0,0,0,0,1,15,15241050,IGARAPÉ JATOBÁ,2,,10/07/2020,6
181,0,0,0,0,1,15,15243000,IGARAPÉ JATURANA,2,,10/07/2020,6
182,0,0,0,0,1,15,15250100,RIO PRETO,2,,10/07/2020,6
183,0,0,0,0,1,15,15250350,IGARAPÉ DO ÍNDIO,1,,10/07/2020,6
184,0,0,0,0,1,15,15250370,IGARAPÉ DOS MACACOS,2,,10/07/2020,6
185,0,0,0,0,1,15,15250700,RIO JUQUI,2,,10/07/2020,6
186,0,0,0,0,1,15,15250800,RIO MAICI,2,,10/07/2020,6
187,0,0,0,0,1,15,15252100,IGARAPÉ ÁGUA AZUL,1,,10/07/2020,6
188,0,0,0,0,1,15,15260100,IGARAPÉ PACUTINGA,2,,10/07/2020,6
189,0,0,0,0,1,15,15260350,RIO MARACANÃ,2,,10/07/2020,6
190,0,0,0,0,1,15,15260450,IGARAPÉ LARANJAL,2,,10/07/2020,6
191,0,0,0,0,1,15,15260500,IGARAPÉ GRANDE,2,,10/07/2020,6
192,0,0,0,0,1,15,15260600,RIO PAXIÚBA,1,,10/07/2020,6
193,0,0,0,0,1,15,15260830,IGARAPÉ ITACUMA,2,,10/07/2020,6
194,0,0,0,0,1,15,15261020,RIO CARUMIXARU,2,,10/07/2020,6
195,0,0,0,0,1,15,15261120,CÓRREGO MANDAGUARI,2,,10/07/2020,6
196,0,0,0,0,1,15,15261130,RIBEIRÃO ÁGUA SUJA,2,,10/07/2020,6
197,0,0,0,0,1,15,15261310,RIO TENENTE MARQUES,1,,10/07/2020,6
198,0,0,0,0,1,15,15261330,RIBEIRÃO TOCARI,2,,10/07/2020,6
199,0,0,0,0,1,15,15261335,RIBEIRÃO DA DIVISA,2,,10/07/2020,6
200,0,0,0,0,1,15,15261460,IGARAPÉ TIROTEIO,2,,10/07/2020,6
201,0,0,0,0,1,15,15261512,IGARAPÉ VOLTA GRANDE,1,,10/07/2020,6
202,0,0,0,0,1,15,15261540,IGARAPÉ DA ALIANÇA,2,,10/07/2020,6
203,0,0,0,0,1,15,15261580,IGARAPÉ GRANDE,2,,10/07/2020,6
204,0,0,0,0,1,15,15262010,IGARAPÉ SUCURIJU,2,,10/07/2020,6
205,0,0,0,0,1,15,15262030,IGARAPÉ JATUARANINHA,2,,10/07/2020,6
206,0,0,0,0,1,16,16444000,IGARAPÉ AÇU,2,,10/07/2020,6
207,0,0,0,0,1,16,16448000,IGARAPÉ CANELA,2,,10/07/2020,6
208,0,0,0,0,1,16,16450000,PARANÃ MUCUARA,2,,10/07/2020,6
209,0,0,0,0,1,16,16460000,RIO MAUÉS-AÇÚ,1,,10/07/2020,6
210,0,0,0,0,1,16,16461000,RIO PARAUARI,1,,10/07/2020,6
211,0,0,0,0,1,16,16462000,IGARAPÉ PEDERNEIRAS,2,,10/07/2020,6
212,0,0,0,0,1,16,16462500,IGARAPÉ VINTEM,2,,10/07/2020,6
213,0,0,0,0,1,16,16463000,RIO PARACARI,2,,10/07/2020,6
214,0,0,0,0,1,16,16463400,IGARAPÉ TAPERA,2,,10/07/2020,6
215,0,0,0,0,1,16,16463800,IGARAPÉ JACUNDA,2,,10/07/2020,6
216,0,0,0,0,1,16,16464000,RIO AMANÃ,2,,10/07/2020,6
217,0,0,0,0,1,16,16464200,IGARAPÉ PRATA,2,,10/07/2020,6
218,0,0,0,0,1,16,16464400,RIO MONGUBA,1,,10/07/2020,6
219,0,0,0,0,1,16,16464600,IGARAPÉ UBIM,2,,10/07/2020,6
220,0,0,0,0,1,16,16465000,RIO PARACAICARA,2,,10/07/2020,6
221,0,0,0,0,1,16,16466000,IGARAPÉ LARANJAL,2,,10/07/2020,6
222,0,0,0,0,1,16,16466400,IGARAPÉ IPIRANGA,2,,10/07/2020,6
223,0,0,0,0,1,16,16466800,IGARAPÉ DO PACOVAL,2,,10/07/2020,6
224,0,0,0,0,1,16,16467000,IGARAPÉ ACAUERA,2,,10/07/2020,6
225,0,0,0,0,1,16,16467200,IGARAPÉ JUMA,2,,10/07/2020,6
226,0,0,0,0,1,16,16467400,IGARAPÉ JACUNDA,2,,10/07/2020,6
227,0,0,0,0,1,16,16467600,IGARAPÉ DO PEDRA,2,,10/07/2020,6
228,0,0,0,0,1,16,16468000,RIO URUPADI,1,,10/07/2020,6
229,0,0,0,0,1,16,16468300,LAGO SANTO,1,,10/07/2020,6
230,0,0,0,0,1,16,16468500,RIO CURAUAI,2,,10/07/2020,6
231,0,0,0,0,1,16,16468550,IGARAPÉ IPIRANGA,2,,10/07/2020,6
232,0,0,0,0,1,16,16468600,RIO MURITI,1,,10/07/2020,6
233,0,0,0,0,1,16,16469000,FURÃO DO LIMÃO,2,,10/07/2020,6
234,0,0,0,0,1,16,16470000,PARANÃ DO RAMOS,2,,10/07/2020,6
235,0,0,0,0,1,16,16475000,RIO MAUÉS-MIRIM,2,,10/07/2020,6
236,0,0,0,0,1,16,16485000,RIO ARAU,2,,10/07/2020,6
237,0,0,0,0,1,16,16485200,IGARAPÉ CAXUMBE,2,,10/07/2020,6
238,0,0,0,0,1,16,16485600,IGARAPÉ XURECA,2,,10/07/2020,6
239,0,0,0,0,1,16,16486000,PARANÃ DO MACAUNI,2,,10/07/2020,6
240,0,0,0,0,1,16,16486500,IGARAPÉ XIMBUI,2,,10/07/2020,6
241,0,0,0,0,1,16,16488000,PARANÃ DO CABRAL,2,,10/07/2020,6
242,0,0,0,0,1,16,16490000,RIO MAMURU,1,,10/07/2020,6
243,0,0,0,0,1,16,16492000,IGARAPÉ MAMURUZINHO,2,,10/07/2020,6
244,0,0,0,0,1,16,16494500,IGARAPÉ SÃO ROQUE,2,,10/07/2020,6
245,0,0,0,0,1,16,16496000,IGARAPÉ SABINAS,2,,10/07/2020,6
246,0,0,0,0,1,16,16498900,LAGO UIACURAPÁ,1,,10/07/2020,6
247,0,0,0,0,1,16,16499000,IGARAPÉ LARANJAL,2,,10/07/2020,6
248,0,0,0,0,1,16,16500000,RIO DE JURITI,2,,10/07/2020,6
249,0,0,0,0,1,16,16700000,RIO TROMBETAS,2,,10/07/2020,6
250,0,0,0,0,1,16,16701000,RIO POANA,2,,10/07/2020,6
251,0,0,0,0,1,16,16701500,RIO CARSONA,2,,10/07/2020,6
252,0,0,0,0,1,16,16701700,RIO CAMU,2,,10/07/2020,6
253,0,0,0,0,1,16,16710000,RIO ANAMU,2,,10/07/2020,6
254,0,0,0,0,1,16,16714500,RIO WANAMU,2,,10/07/2020,6
255,0,0,0,0,1,16,16715000,RIO MAHA,2,,10/07/2020,6
256,0,0,0,0,1,16,16717000,RIO TURUNA,2,,10/07/2020,6
257,0,0,0,0,1,16,16718000,RIO CATRAVA,2,,10/07/2020,6
258,0,0,0,0,1,16,16718200,IGARAPÉ DA SERRA,2,,10/07/2020,6
259,0,0,0,0,1,16,16718300,IGARAPÉ DO REBOJO,2,,10/07/2020,6
260,0,0,0,0,1,16,16718500,IGARAPÉ DO MEURA,2,,10/07/2020,6
261,0,0,0,0,1,16,16718700,IGARAPÉ TAJA,2,,10/07/2020,6
262,0,0,0,0,1,16,16720000,RIO VELHO,2,,10/07/2020,6
263,0,0,0,0,1,16,16724000,IGARAPÉ SAUIA,2,,10/07/2020,6
264,0,0,0,0,1,16,16730000,RIO CACHORRO,2,,10/07/2020,6
265,0,0,0,0,1,16,16731000,RIO DARAKITWA,2,,10/07/2020,6
266,0,0,0,0,1,16,16732000,RIO IMABU,2,,10/07/2020,6
267,0,0,0,0,1,16,16740000,RIO MAPUERA OU URUCURINA,2,,10/07/2020,6
268,0,0,0,0,1,16,16741000,RIO MORO,2,,10/07/2020,6
269,0,0,0,0,1,16,16743100,RIO TUTUMO,2,,10/07/2020,6
270,0,0,0,0,1,16,16743200,RIO URICURI,2,,10/07/2020,6
271,0,0,0,0,1,16,16743400,RIO ARACOO,2,,10/07/2020,6
272,0,0,0,0,1,16,16743600,RIO BARACUXI,1,,10/07/2020,6
273,0,0,0,0,1,16,16743700,IGARAPÉ CAXIMBO,2,,10/07/2020,6
274,0,0,0,0,1,16,16751000,IGARAPÉ CANDEEIRO,2,,10/07/2020,6
275,0,0,0,0,1,16,16752000,IGARAPÉ DO CAMARGO,2,,10/07/2020,6
276,0,0,0,0,1,16,16755000,RIO ACAPA,2,,10/07/2020,6
277,0,0,0,0,1,16,16760000,RIO CUMINA / EREPECURU / P.D'OESTE,2,,10/07/2020,6
278,0,0,0,0,1,16,16763100,RIO CURUPIM,2,,10/07/2020,6
279,0,0,0,0,1,16,16764000,RIO RIBEIRÃO,2,,10/07/2020,6
280,0,0,0,0,1,16,16764500,IGARAPÉ SÃO JOÃO,2,,10/07/2020,6
281,0,0,0,0,1,16,16765000,RIO 15 DE NOVEMBRO,2,,10/07/2020,6
282,0,0,0,0,1,16,16765400,IGARAPÉ SANTO ANTÔNIO,2,,10/07/2020,6
283,0,0,0,0,1,16,16765600,IGARAPÉ DO CAMPINHO,2,,10/07/2020,6
284,0,0,0,0,1,16,16765800,IGARAPÉ IMARARA,2,,10/07/2020,6
285,0,0,0,0,1,16,16766200,IGARAPÉ CUXARE,2,,10/07/2020,6
286,0,0,0,0,1,16,16766300,IGARAPÉ URUCURIANA,2,,10/07/2020,6
287,0,0,0,0,1,16,16766500,IGARAPÉ ÁGUA BRANCA,2,,10/07/2020,6
288,0,0,0,0,1,16,16766600,IGARAPÉ PENECOURO,2,,10/07/2020,6
289,0,0,0,0,1,16,16767000,IGARAPÉ ARIRANHA,2,,10/07/2020,6
290,0,0,0,0,1,16,16768200,IGARAPÉ ALAMBIQUE,2,,10/07/2020,6
291,0,0,0,0,1,16,16768400,IGARAPÉ JACUI,2,,10/07/2020,6
292,0,0,0,0,1,16,16769000,FURO JURUACA,2,,10/07/2020,6
293,0,0,0,0,1,16,16769500,RIO ACAPA,2,,10/07/2020,6
294,0,0,0,0,1,16,16770000,IGARAPÉ CAIPURU,2,,10/07/2020,6
295,0,0,0,0,1,16,16781100,IGARAPÉ MACAUARI,2,,10/07/2020,6
296,0,0,0,0,1,16,16781200,IGARAPÉ JATUARANA,2,,10/07/2020,6
297,0,0,0,0,1,16,16781350,IGARAPÉ GRANDE,2,,10/07/2020,6
298,0,0,0,0,1,16,16781400,IGARAPÉ GRANDE,2,,10/07/2020,6
299,0,0,0,0,1,16,16782000,RIO ROBACA,2,,10/07/2020,6
300,0,0,0,0,1,16,16782200,IGARAPÉ PIRAQUERA,2,,10/07/2020,6
301,0,0,0,0,1,16,16782500,IGARAPÉ CURIPONGA,2,,10/07/2020,6
302,0,0,0,0,1,16,16783000,RIO PIRATUCU,2,,10/07/2020,6
303,0,0,0,0,1,16,16783250,PARANÃ BOM JARDIM,1,,10/07/2020,6
304,0,0,0,0,1,16,16783300,IGARAPÉ ADUACA,2,,10/07/2020,6
305,0,0,0,0,1,16,16785000,IGARAPÉ DO SAPUCUA,2,,10/07/2020,6
306,0,0,0,0,1,16,16785500,IGARAPÉ DOS ANJOS,2,,10/07/2020,6
307,0,0,0,0,1,16,16786000,RIO JAMUNDÁ,1,,10/07/2020,6
308,0,0,0,0,1,17,17100000,RIO BRANCO,2,,10/07/2020,6
309,0,0,0,0,1,17,17100100,RIO TUCANDEIRA,2,,10/07/2020,6
310,0,0,0,0,1,17,17100210,IGARAPÉ ANTA,2,,10/07/2020,6
311,0,0,0,0,1,17,17101000,LAGO CURUAI,2,,10/07/2020,6
312,0,0,0,0,1,17,17110000,RIO CURUÁ,2,,10/07/2020,6
313,0,0,0,0,1,17,17111000,RIO CUMINAPANEMA,2,,10/07/2020,6
314,0,0,0,0,1,17,17111010,RIO CAPITARI,2,,10/07/2020,6
315,0,0,0,0,1,17,17112000,IGARAPÉ DO INFERNO,2,,10/07/2020,6
316,0,0,0,0,1,17,17114000,RIO MAMIA,2,,10/07/2020,6
317,0,0,0,0,1,17,17114010,IGARAPÉ MALOCA,2,,10/07/2020,6
318,0,0,0,0,1,17,17114020,IGARAPÉ GRANDE,2,,10/07/2020,6
319,0,0,0,0,1,17,17114030,IGARAPÉ INFERNO,2,,10/07/2020,6
320,0,0,0,0,1,17,17114040,IGARAPÉ APOLINARIO,2,,10/07/2020,6
321,0,0,0,0,1,17,17200000,RIO TAPAJÓS,1,,10/07/2020,6
322,0,0,0,0,1,17,17201000,RIO JURUENA,1,,10/07/2020,6
323,0,0,0,0,1,17,17210000,RIO DOS CABIXIS,2,,10/07/2020,6
324,0,0,0,0,1,17,17210100,RIO SECURI,2,,10/07/2020,6
325,0,0,0,0,1,17,17210150,RIO SABRAVINA,2,,10/07/2020,6
326,0,0,0,0,1,17,17210200,CÓRREGO PEDRA DE FOGO,2,,10/07/2020,6
327,0,0,0,0,1,17,17210250,RIO JUÍNA,2,,10/07/2020,6
328,0,0,0,0,1,17,17210300,CÓRREGO CABECEIRA DA AUGUSANTA,2,,10/07/2020,6
329,0,0,0,0,1,17,17210350,CÓRREGO CARANA,2,,10/07/2020,6
330,0,0,0,0,1,17,17210400,CÓRREGO SERRA AZUL,2,,10/07/2020,6
331,0,0,0,0,1,17,17210450,CÓRREGO MACACO PRETO,2,,10/07/2020,6
332,0,0,0,0,1,17,17210500,RIO JUNINHA,2,,10/07/2020,6
333,0,0,0,0,1,17,17210550,RIO ZORAXOCOREZA,2,,10/07/2020,6
334,0,0,0,0,1,17,17210600,RIO CAMARARE,2,,10/07/2020,6
335,0,0,0,0,1,17,17210650,CÓRREGO CAMAREZINHO,2,,10/07/2020,6
336,0,0,0,0,1,17,17210700,CÓRREGO PRIMAVERA,2,,10/07/2020,6
337,0,0,0,0,1,17,17210750,RIO DOZE DE OUTUBRO,2,,10/07/2020,6
338,0,0,0,0,1,17,17210800,CÓRREGO SÃO JOÃO,2,,10/07/2020,6
339,0,0,0,0,1,17,17210850,RIBEIRÃO NHAMBIQUARA,2,,10/07/2020,6
340,0,0,0,0,1,17,17210900,RIO IQUÊ,1,,10/07/2020,6
341,0,0,0,0,1,17,17211000,RIO PAPAGAIO,2,,10/07/2020,6
342,0,0,0,0,1,17,17211200,RIBEIRÃO DO BURITI,2,,10/07/2020,6
343,0,0,0,0,1,17,17211300,CÓRREGO ITAUINAZA,2,,10/07/2020,6
344,0,0,0,0,1,17,17211400,RIO SACRE,2,,10/07/2020,6
345,0,0,0,0,1,17,17211410,CÓRREGO TIMALATIA - SE,2,,10/07/2020,6
346,0,0,0,0,1,17,17211420,CÓRREGO ALHAÇO - SE,2,,10/07/2020,6
347,0,0,0,0,1,17,17211440,CÓRREGO BACAVAL,2,,10/07/2020,6
348,0,0,0,0,1,17,17211450,CÓRREGO BURITI,2,,10/07/2020,6
349,0,0,0,0,1,17,17211500,CÓRREGO DO JÚLIO,2,,10/07/2020,6
350,0,0,0,0,1,17,17211610,CÓRRREGO CABECEIRA DO OSSO,2,,10/07/2020,6
351,0,0,0,0,1,17,17211620,CÓRREGO JANEQUE - SUE,2,,10/07/2020,6
352,0,0,0,0,1,17,17211630,CÓRREGO ÁGUA QUENTE,2,,10/07/2020,6
353,0,0,0,0,1,17,17211800,RIO SAUEUINA,2,,10/07/2020,6
354,0,0,0,0,1,17,17211810,RIO DO CALOR,2,,10/07/2020,6
355,0,0,0,0,1,17,17212000,RIO DO SANGUE,2,,10/07/2020,6
356,0,0,0,0,1,17,17212100,CÓRREGO BELA VISANTA,2,,10/07/2020,6
357,0,0,0,0,1,17,17212110,RIBEIRÃO CANTAGALO,2,,10/07/2020,6
358,0,0,0,0,1,17,17212130,IGARAPÉ IGARAPEZINHO,2,,10/07/2020,6
359,0,0,0,0,1,17,17212200,RIO PONTE DE PEDRA,2,,10/07/2020,6
360,0,0,0,0,1,17,17212210,RIBEIRA FLOR,2,,10/07/2020,6
361,0,0,0,0,1,17,17212230,RIO MEMBECA,2,,10/07/2020,6
362,0,0,0,0,1,17,17212300,IGARAPÉ DO BENEDITO,2,,10/07/2020,6
363,0,0,0,0,1,17,17212310,RIO TREZE DE MAIO,2,,10/07/2020,6
364,0,0,0,0,1,17,17212410,CÓRREGO DO CARANDAZINHO,2,,10/07/2020,6
365,0,0,0,0,1,17,17212420,CÓRREGO DO CHIQUINHO,2,,10/07/2020,6
366,0,0,0,0,1,17,17212430,CÓRREGO DO TOLOSA,2,,10/07/2020,6
367,0,0,0,0,1,17,17212500,IGARAPÉ DO NARCI,2,,10/07/2020,6
368,0,0,0,0,1,17,17212510,RIO TENENTE NORONHA,2,,10/07/2020,6
369,0,0,0,0,1,17,17212530,IGARAPÉ DEOCLÉCIO,2,,10/07/2020,6
370,0,0,0,0,1,17,17212540,IGARAPÉ DO EUSÉBIO,2,,10/07/2020,6
371,0,0,0,0,1,17,17212550,RIBEIRÃO ANTÔNIO CORREIA,2,,10/07/2020,6
372,0,0,0,0,1,17,17212570,IGARAPÉ MARCOLINO,2,,10/07/2020,6
373,0,0,0,0,1,17,17220000,RIO ARINOS,2,,10/07/2020,6
374,0,0,0,0,1,17,17220100,CÓRREGO POTREIRO,2,,10/07/2020,6
375,0,0,0,0,1,17,17220200,RIBEIRÃO DO FORMOSO,2,,10/07/2020,6
376,0,0,0,0,1,17,17220300,CÓRREGO SANTA MARIA,2,,10/07/2020,6
377,0,0,0,0,1,17,17220400,CÓRREGO DAS PEDRAS,2,,10/07/2020,6
378,0,0,0,0,1,17,17220500,CÓRREGO PONTINHA,2,,10/07/2020,6
379,0,0,0,0,1,17,17220700,RIBEIRÃO GRANDE,2,,10/07/2020,6
380,0,0,0,0,1,17,17221000,RIO NOVO,2,,10/07/2020,6
381,0,0,0,0,1,17,17221050,CÓRREGO DA MALOCA,2,,10/07/2020,6
382,0,0,0,0,1,17,17221150,CÓRREGO DO MACACO,2,,10/07/2020,6
383,0,0,0,0,1,17,17221200,CÓRREGO TAPERA,2,,10/07/2020,6
384,0,0,0,0,1,17,17221260,CÓRREGO PILÃOZINHO,2,,10/07/2020,6
385,0,0,0,0,1,17,17221300,CÓRREGO ÁGUAS CLARAS,2,,10/07/2020,6
386,0,0,0,0,1,17,17221350,CÓRREGO DO RETIRO,2,,10/07/2020,6
387,0,0,0,0,1,17,17221450,CÓRREGO CAFODENGO,2,,10/07/2020,6
388,0,0,0,0,1,17,17221500,CÓRREGO ÁGUA FINA,2,,10/07/2020,6
389,0,0,0,0,1,17,17221550,CÓRREGO ÁGUA CLARA,2,,10/07/2020,6
390,0,0,0,0,1,17,17221650,IGARAPÉ GRANDE,2,,10/07/2020,6
391,0,0,0,0,1,17,17222000,CÓRREGO DAS PEDRAS,2,,10/07/2020,6
392,0,0,0,0,1,17,17222100,IGARAPÉ GRANDE,2,,10/07/2020,6
393,0,0,0,0,1,17,17222300,CÓRREGO CORRENTEZA,2,,10/07/2020,6
394,0,0,0,0,1,17,17222400,RIO PRETO,2,,10/07/2020,6
395,0,0,0,0,1,17,17222410,CÓRREGO ÁGUA FRIA,2,,10/07/2020,6
396,0,0,0,0,1,17,17222500,CÓRREGO GUARDA CANOA,2,,10/07/2020,6
397,0,0,0,0,1,17,17223000,CÓRREGO QUARENTANO,2,,10/07/2020,6
398,0,0,0,0,1,17,17223100,CÓRREGO ÁGUA CLARA,2,,10/07/2020,6
399,0,0,0,0,1,17,17223300,CÓRREGO CAFODENGO,2,,10/07/2020,6
400,0,0,0,0,1,17,17223400,RIO DOS PATOS,2,,10/07/2020,6
401,0,0,0,0,1,17,17223420,CÓRREGO MUTUM,2,,10/07/2020,6
402,0,0,0,0,1,17,17224000,RIO CLARO,2,,10/07/2020,6
403,0,0,0,0,1,17,17224050,RIBEIRÃO SANTO ANTÔNIO,2,,10/07/2020,6
404,0,0,0,0,1,17,17224150,CÓRREGO CHAPEU,2,,10/07/2020,6
405,0,0,0,0,1,17,17224200,CÓRREGO CAGADO,2,,10/07/2020,6
406,0,0,0,0,1,17,17224250,RIBEIRÃO ÁGUA VERDE,2,,10/07/2020,6
407,0,0,0,0,1,17,17224300,RIBEIRÃO SUMIDOURO,2,,10/07/2020,6
408,0,0,0,0,1,17,17224400,CÓRREGO ATALÁIA,2,,10/07/2020,6
409,0,0,0,0,1,17,17224450,RIBEIRÃO BURITIZAL,2,,10/07/2020,6
410,0,0,0,0,1,17,17224550,CÓRREGO ÁGUA BRANCA,2,,10/07/2020,6
